"","X1","X2","X3","X4","X5","X6"
"88",-0.0751733333333333,0.0395,-0.04531,0.166,-0.0908,-0.00115666666666666
"89",-0.0562933333333333,-0.0549,-0.10533,-0.1377,-0.1019,-0.0912246666666667
"90",-0.0927133333333333,-0.108033333333333,-0.04883,-0.1753,-0.118666666666667,-0.108708666666667
"91",-0.09588,0.0947,-0.116,-0.2112,-0.0288,-0.071436
"92",-0.0352066666666667,-0.0473,-0.06899,-0.2496,-0.0469666666666667,-0.0896126666666667
"93",-0.107,-0.0299666666666667,-0.0489,-0.1075,-0.0332666666666667,-0.0653266666666667
"94",-0.07322,0.239266666666667,-0.05577,0.038,-0.0330333333333333,0.0230486666666667
"95",-0.0769866666666667,-0.0297,-0.16764,0.065,0.0742666666666667,-0.027012
"96",-0.0533333333333333,-0.0697,-0.02782,0.0062,-0.0402333333333333,-0.0369773333333333
"97",-0.0501066666666667,-0.132233333333333,-0.02663,0.3056,-0.115033333333333,-0.00368066666666667
"98",-0.068,-0.0317333333333333,-0.09288,-0.1554,-0.00863333333333333,-0.0713293333333333
"99",-0.0497133333333333,-0.1342,-0.0945,-0.1914,-0.00343333333333333,-0.0946493333333333
"100",-0.08206,-0.00433333333333333,-0.04733,-0.1724,-0.0904666666666667,-0.079318
"101",-0.07996,-0.1202,-0.04968,-0.0375,-0.0156,-0.060588
"102",-0.0403,-0.0218333333333333,-0.12634,0.0073,-0.0354666666666667,-0.043328
"103",-0.0945333333333333,-0.125466666666667,-0.01572,0.346,-0.0443333333333333,0.0131893333333333
"104",-0.0787933333333334,-0.177633333333333,-0.07069,-0.0173,-0.103333333333333,-0.08955
"105",-0.114633333333333,0.00156666666666666,-0.0502,-0.1534,0.00103333333333333,-0.0631266666666667
"106",-0.0879733333333333,0.0551666666666667,-0.0287,-0.1442,-0.0596333333333333,-0.053068
"107",-0.0334866666666667,-0.168933333333333,-0.05032,0.0718,-0.0287,-0.041928
"108",-0.0129466666666667,-0.1416,-0.08484,-0.2338,-0.0534666666666667,-0.105330666666667
"109",-0.08592,0.0449,-0.04057,-0.11,-0.1257,-0.063458
"110",-0.0604533333333333,-0.112366666666667,-0.10969,0.3678,0.0445,0.025958
"111",0.0208866666666667,-0.0975,0.01164,-0.1977,-0.1201,-0.0765546666666667
"112",-0.03784,-0.182533333333333,-0.01377,-0.1595,-0.0852,-0.0957686666666667
"113",-0.1052,-0.0721333333333333,-0.11926,0.0031,-0.0288,-0.0644586666666667
"114",-0.0388466666666667,-0.190466666666667,-0.00280000000000001,-0.1297,-0.0665,-0.0856626666666667
"115",-0.0415133333333333,0.0568666666666667,-0.07266,0.0223,-0.0448,-0.0159613333333333
"116",-0.0153666666666667,-0.1295,-0.10709,0.053,-0.0204666666666667,-0.0438846666666667
"117",-0.03078,-0.0646333333333333,-0.16752,-0.0696,0.0440666666666667,-0.0576933333333333
"118",-0.0442933333333333,0.00293333333333334,0.05177,-0.1297,-0.105166666666667,-0.0448913333333333
"119",-0.0484533333333333,-0.172366666666667,0.00155,-0.2439,0.1395,-0.064734
"120",-0.0408733333333333,-0.104,-0.0446,-0.0728,0.0508333333333333,-0.042288
"121",-0.0603266666666667,-0.0701,-0.10646,-0.177,0.0736,-0.0680573333333333
"122",-0.0626933333333333,-0.1706,-0.06619,0.065,0.2135,-0.00419666666666667
"123",-0.0511866666666667,-0.126833333333333,-0.00895,-0.1158,0.1347,-0.033614
"124",-0.0476866666666667,-0.146266666666667,-0.03338,-0.1973,-0.148233333333333,-0.114573333333333
"125",-0.10802,-0.0580333333333333,-0.19985,0.1725,0.153566666666667,-0.00796733333333334
"126",-0.03508,-0.0479333333333333,-0.07665,-0.2802,0.0473666666666667,-0.0784993333333333
"127",-0.00763333333333333,-0.180366666666667,0.03367,-0.1215,-0.260366666666667,-0.107239333333333
"128",-0.102406666666667,-0.0861,-0.09679,0.3128,-0.0134666666666667,0.00280733333333334
"129",-0.0494733333333333,0.0240333333333333,-0.10064,0.0242,-0.0461666666666667,-0.0296093333333333
"130",-0.0239066666666667,-0.1038,-0.13249,-0.1626,-0.0313666666666667,-0.0908326666666666
"131",-0.06044,-0.0805666666666667,-0.14671,-0.1063,0.138966666666667,-0.05101
"132",-0.0936066666666667,0.131666666666667,-0.08383,-0.0704,0.0160666666666667,-0.0200206666666667
"133",-0.0582733333333333,-0.123266666666667,-0.07403,0.0031,-0.1506,-0.080614
"134",-0.0598266666666667,-0.184933333333333,-0.06662,-0.0738,-0.120466666666667,-0.101129333333333
"135",-0.0389666666666667,-0.113533333333333,-0.04999,-0.0215,-0.0422666666666667,-0.0532513333333333
"136",-0.0377,-0.0178333333333333,-0.04358,-0.2648,0.122866666666667,-0.0482093333333333
"137",-0.125486666666667,0.0558333333333333,0.04272,-0.0133,0.118666666666667,0.0156866666666667
"138",-0.0375533333333333,-0.1206,-0.05552,-0.1359,0.00253333333333334,-0.069408
"139",-0.02242,-0.0942333333333333,-0.09567,0.0062,-0.0319333333333333,-0.0476113333333333
"140",-0.08312,-0.182533333333333,-0.09107,-0.2969,-0.1265,-0.156024666666667
"141",-0.08964,-0.149933333333333,-0.05812,0.0812,-0.2197,-0.0872386666666667
"142",-0.0686,-0.0417,-0.07547,-0.2432,-0.132866666666667,-0.112367333333333
"143",0.03834,-0.0738666666666667,-0.05945,0.0152,-0.119133333333333,-0.039782
"144",-0.114253333333333,0.0063,-0.09997,-0.1716,0.0204,-0.0718246666666667
"145",-0.0461066666666667,-0.105833333333333,-0.02644,-0.0744,-0.1514,-0.080836
"146",-0.07396,-0.0149,-0.04655,-0.0312,-0.0801333333333333,-0.0493486666666667
"147",-0.0609666666666667,-0.00353333333333334,-0.12548,0.1461,-0.104666666666667,-0.0297093333333333
"148",-0.04904,0.0945,-0.02227,-0.0071,-0.106233333333333,-0.0180286666666667
"149",-0.0506666666666667,-0.0550333333333333,-0.08797,-0.114,-0.304333333333333,-0.122400666666667
"150",-0.0926933333333333,-0.108133333333333,-0.01799,0.346,0.0741,0.0402566666666667
"151",-0.0391866666666667,0.313766666666667,-0.08741,0.166,0.00793333333333334,0.0722206666666667
"152",-0.0540066666666667,-0.1017,-0.06824,-0.0892,-0.0444333333333333,-0.071516
"153",-0.0920333333333333,-0.1048,-0.03906,0.0718,-0.0245666666666667,-0.037732
"154",-0.06022,-0.0816666666666667,-0.10607,-0.2391,-0.0527333333333333,-0.107958
"155",-0.09948,-0.0226,-0.01927,-0.2802,-0.0666666666666667,-0.0976433333333333
"156",-0.0178866666666667,-0.1339,-0.08273,-0.0312,-0.0472333333333333,-0.06259
"157",-0.0711333333333333,-0.1211,0.00850000000000001,0.8045,-0.244033333333333,0.0753466666666667
"158",-0.0842066666666667,-0.0630333333333333,-0.10044,-0.092,-0.0806,-0.084056
"159",-0.09834,-0.0799,0.06639,-0.0678,-0.176966666666667,-0.0713233333333333
"160",-0.0855733333333333,-0.0562,-0.07564,-0.0106,-0.0562666666666667,-0.056856
"161",-0.0703533333333333,0.0434,-0.06789,-0.2169,-0.00873333333333333,-0.0640953333333333
"162",-0.04374,-0.0896666666666667,-0.09519,0.0777,-0.109166666666667,-0.0520126666666667
"163",-0.0795133333333333,-0.0792,-0.06654,0.0137,-0.0357666666666667,-0.049464
"164",-0.08588,0.0447,-0.07949,0.0062,-0.00866666666666667,-0.0246273333333333
"165",-0.000546666666666664,-0.2158,0.05296,0.2336,-0.0425333333333333,0.005536
"166",-0.0190133333333333,-0.111266666666667,-0.11834,-0.2969,-0.0634333333333333,-0.121790666666667
"167",-0.0505466666666667,-0.0556333333333333,-0.08902,-0.2496,-0.068,-0.10256
"168",-0.0285066666666667,-0.076,-0.01763,-0.2239,-0.0683666666666667,-0.0828806666666667
"169",-0.0568466666666667,-0.0875,-0.10799,-0.1063,0.0155,-0.0686273333333333
"170",-0.0339933333333333,0.0192666666666667,-0.0819,0.0152,-0.0494666666666667,-0.0261786666666667
"171",-0.05074,-0.0826666666666667,-0.0811,-0.3404,-0.0316,-0.117301333333333
"172",-0.00478,0.141733333333333,-0.04755,-0.2648,-0.0636666666666667,-0.0478126666666667
"173",-0.0166,-0.0438333333333333,-0.03746,-0.0173,0.0192333333333333,-0.019192
"174",-0.0437333333333333,-0.00466666666666667,-0.04413,-0.2239,-0.096,-0.082486
"175",-0.0752066666666667,0.0396666666666667,-0.10335,-0.0106,0.0101666666666667,-0.0278646666666667
"176",-0.0292266666666667,-0.0772,-0.0386,-0.1442,-0.100066666666667,-0.0778586666666667
"177",-0.04718,0.0125666666666667,0.03838,-0.1158,-0.165733333333333,-0.0555533333333333
"178",-0.0750733333333333,-0.1087,-0.06382,-0.0986,0.1386,-0.0415186666666666
"179",-0.0425733333333333,-0.0104666666666667,0.06164,0.2336,-0.0715666666666667,0.0341266666666667
"180",-0.0263333333333333,-0.1767,-0.02886,0.166,-0.158766666666667,-0.044932
"181",-0.06684,-0.0375333333333333,-0.01385,-0.016,-0.116833333333333,-0.0502113333333333
"182",-0.0846533333333333,-0.0967333333333333,-0.04528,-0.1115,0.239066666666667,-0.01982
"183",-0.0392,-0.1887,-0.02717,-0.1977,-0.0475,-0.100054
"184",-0.1074,-0.0279666666666667,-0.06633,-0.0704,-0.160966666666667,-0.0866126666666667
"185",-0.0187866666666667,-0.1294,-0.05383,0.0656,-0.137933333333333,-0.05487
"186",-0.0437533333333333,0.0919333333333333,-0.0102,-0.1914,-0.0596,-0.042604
"187",-0.00734,-0.0901333333333333,-0.12815,0.0556,-0.0332,-0.0406446666666667
"188",-0.07072,-0.0311,0.00335,-0.0605,0.0115333333333333,-0.0294873333333333
"189",-0.02156,-0.0190333333333333,-0.05618,-0.0173,-0.121366666666667,-0.047088
"190",-0.0329666666666667,-0.0585,-0.11244,0.4172,-0.1851,0.00563866666666666
"191",-0.131673333333333,0.0867666666666667,-0.0649,-0.2112,-0.143733333333333,-0.092948
"192",-0.0743466666666667,-0.199866666666667,0.04733,0.2336,-0.1278,-0.0242166666666667
"193",-0.0538066666666667,0.0627,-0.0379,0,-0.1832,-0.0424413333333333
"194",-0.03852,0.0419,-0.09638,0.0122,-0.103966666666667,-0.0369533333333333
"195",-0.0808533333333333,-0.0798,-0.08714,-0.0192,-0.0374666666666667,-0.060892
"196",-0.0872133333333333,-0.0839333333333333,-0.11262,0.1725,-0.0578333333333333,-0.03382
"197",-0.08678,-0.0428666666666667,-0.03971,-0.0857,0.0505666666666667,-0.040898
"198",-0.06022,0.0825666666666667,-0.10453,-0.0696,-0.202266666666667,-0.07081
"199",-0.0855666666666667,-0.0562333333333333,-0.10375,-0.296,-0.0667,-0.12165
"200",-0.0525133333333333,0.0392333333333333,0.00125,-0.0312,-0.247166666666667,-0.0580793333333333
"201",-0.0270533333333333,-0.0880666666666667,-0.09193,-0.2432,-0.0449,-0.09903
"202",-0.0768933333333333,-0.1805,-0.0695,0.0387,-0.111166666666667,-0.079872
"203",-0.07614,0.0723333333333333,-0.10373,-0.092,-0.109066666666667,-0.0617206666666667
"204",-0.0628333333333333,-0.0222,-0.06904,-0.2439,-0.0909,-0.0977746666666667
"205",-0.0710066666666667,0.2282,-0.03544,-0.2802,0.00116666666666667,-0.031456
"206",0.0369066666666667,-0.1776,-0.08372,0.0062,-0.0434,-0.0523226666666667
"207",-0.0912466666666667,-0.108733333333333,-0.07022,-0.11,-0.0667666666666667,-0.0893933333333333
"208",-0.0464333333333333,0.0136333333333333,-0.05763,-0.1449,-0.0185333333333333,-0.0507726666666667
"209",-0.0617133333333333,-0.0278,-0.03462,-0.0465,-0.00166666666666667,-0.03446
"210",-0.0911533333333334,-0.1092,0.00917999999999999,-0.1297,-0.0508666666666667,-0.074348
"211",-0.0421066666666667,-0.0128,-0.05274,-0.1215,-0.088,-0.0634293333333333
"212",-0.0817466666666667,-0.162866666666667,-0.05963,0.1711,-0.0653666666666667,-0.039702
"213",-0.101073333333333,-0.0596,0.015,0.0122,-0.181166666666667,-0.062928
"214",-0.068,0.0316333333333333,-0.04324,-0.1582,0.00446666666666666,-0.046668
"215",-0.0793733333333333,-0.0799,-0.08125,-0.2648,-0.0626333333333333,-0.113591333333333
"216",-0.0884666666666667,-0.0344333333333333,0.04417,0.0015,0.00236666666666666,-0.0149726666666667
"217",-0.0641866666666667,-0.0937,0.0035,-0.0738,0.0740333333333333,-0.0308306666666667
"218",-0.0714533333333333,-0.0255,-0.09373,-0.1281,-0.0577333333333333,-0.0753033333333333
"219",-0.0714133333333333,-0.0276333333333333,-0.08348,-0.0312,-0.0967333333333333,-0.062092
"220",-0.0331466666666667,-0.0576,-0.08298,0.0152,-0.0971666666666667,-0.0511386666666667
"221",-0.0859466666666667,0.0450333333333333,0.05281,-0.1297,0.155133333333333,0.007466
"222",-0.08912,-0.119366666666667,-0.03705,-0.0375,-0.0287,-0.0623473333333333
"223",-0.0886933333333333,-0.128133333333333,-0.12292,-0.0074,0.0348333333333333,-0.0624626666666667
"224",0.05038,-0.244966666666667,-0.04102,0.0718,-0.0497333333333333,-0.042708
"225",-0.0558533333333333,-0.1035,-0.09532,-0.2338,0.0359666666666667,-0.0905013333333333
"226",0.0197333333333333,0.0191666666666667,0.00517000000000001,-0.3404,-0.222266666666667,-0.103719333333333
"227",-0.0547066666666667,0.055,-0.03388,0.0656,0.0712666666666667,0.020656
"228",-0.0771733333333333,-0.0909,-0.06525,0.2468,-0.0655333333333333,-0.0104113333333333
"229",-0.0944266666666667,-0.0928333333333333,-0.05346,-0.2439,-0.126033333333333,-0.122130666666667
"230",-0.0671266666666667,-0.000733333333333336,-0.10089,-0.2112,-0.0379666666666667,-0.0835833333333333
"231",-0.0598733333333333,-0.0834,0.01975,-0.2648,0.0115333333333333,-0.075358
"232",-0.0368066666666667,-0.152333333333333,0.00818,-0.1753,0.0582,-0.059612
"233",-0.0900866666666667,0.2441,-0.12605,0.0152,-0.00123333333333333,0.008386
"234",-0.02124,-0.100133333333333,-0.02277,-0.1759,-0.160633333333333,-0.0961353333333333
"235",-0.0817066666666666,0.2022,-0.09574,0.0015,0.0462,0.0144906666666667
"236",-0.0457,-0.143233333333333,-0.02605,-0.1554,-0.0645333333333333,-0.0869833333333333
"237",-0.0935333333333333,-0.0523333333333333,-0.01213,0.0544,-0.0418333333333333,-0.029086
"238",-0.0746933333333333,-0.0112333333333333,-0.02228,0.3128,-0.0235666666666667,0.0362053333333334
"239",-0.0836533333333334,-0.153333333333333,-0.10955,0.0242,-0.136566666666667,-0.0917806666666667
"240",-0.0880533333333333,0.0256333333333333,-0.08158,0,-0.0852666666666667,-0.0458533333333333
"241",-0.10018,0.0168333333333333,-0.07736,0.2196,-0.1123,-0.0106813333333333
"242",-0.0721533333333333,-0.022,-0.08606,-0.1574,0.0129666666666667,-0.0649293333333333
"243",0.0157466666666667,-0.205566666666667,-0.07469,-0.2432,-0.0887666666666667,-0.119295333333333
"244",-0.0333533333333333,-0.0395666666666667,-0.03875,-0.216,-0.186766666666667,-0.102887333333333
"245",-0.102926666666667,-0.0503333333333333,-0.06937,0,-0.0879333333333333,-0.0621126666666667
"246",0.0360333333333333,-0.173233333333333,-0.01798,-0.1724,-0.0563666666666667,-0.0767893333333333
"247",-0.0799333333333333,-0.0771,-0.07837,0.0544,0.0361333333333333,-0.028974
"248",-0.0734066666666667,-0.204566666666667,-0.0828,-0.1377,-0.0162333333333333,-0.102941333333333
"249",-0.143586666666667,0.146333333333333,-0.10522,-0.3475,-0.0604666666666667,-0.102088
"250",-0.0494866666666667,-0.1672,-0.04896,-0.1977,0.1716,-0.0583493333333333
"251",-0.0420533333333333,0.00393333333333333,-0.00617000000000001,-0.1589,0.0447,-0.031698
"252",-0.0239066666666667,-0.1038,-0.07672,0.0466,-0.120466666666667,-0.0556586666666667
"253",-0.0317733333333333,-0.0644666666666667,-0.0316,-0.0986,0.1126,-0.022768
"254",-0.112246666666667,-0.0369,-0.13034,0.0062,-0.0635333333333333,-0.067364
"255",-0.08114,-0.159266666666667,0.03637,-0.0944,-0.213633333333333,-0.102414
"256",-0.0733933333333333,-0.0158,-0.05617,0.1625,-0.0409666666666667,-0.004766
"257",-0.0562266666666667,-0.101633333333333,0.00179999999999999,-0.1297,-0.135533333333333,-0.0842586666666667
"258",0.00443333333333333,-0.172866666666667,-0.01106,-0.3126,0.012,-0.0960186666666667
"259",-0.11596,0.00819999999999999,-0.06127,-0.2648,-0.0649666666666667,-0.0997593333333333
"260",-0.0709866666666667,-0.129133333333333,-0.12696,0.0223,-0.0428666666666667,-0.0695293333333333
"261",0.0154933333333333,-0.0705333333333333,-0.10642,0.0777,-0.0255,-0.021852
"262",-0.08522,-0.172033333333333,-0.14415,0.1493,-0.179033333333333,-0.0862273333333334
"263",-0.0693866666666667,0.0385666666666667,-0.07924,-0.0312,-0.120366666666667,-0.0523253333333333
"264",-0.0878133333333333,-0.132533333333333,-0.08712,-0.1716,-0.132966666666667,-0.122406666666667
"265",-0.0572333333333333,0.159333333333333,0.03023,-0.243,-0.0585333333333333,-0.0338406666666667
"266",-0.0519266666666667,-0.0487333333333333,-0.04354,0.0152,-0.0478666666666667,-0.0353733333333333
"267",-0.0363266666666667,-0.0417,-0.07303,0.3397,-0.1092,0.0158886666666667
"268",-0.08816,-0.0359666666666667,-0.14058,-0.1359,-0.0804,-0.0962013333333333
"269",-0.0370866666666667,-0.0209,-0.07819,-0.0106,0.230466666666667,0.016738
"270",-0.0778066666666667,-0.0877333333333333,-0.02779,0.166,-0.221133333333333,-0.0496926666666667
"271",-0.0778333333333333,-0.182433333333333,-0.03626,-0.016,-0.0998333333333333,-0.082472
"272",-0.0403466666666667,0.0510333333333333,-0.05973,-0.1259,-0.0264333333333333,-0.0402753333333333
"273",-0.1085,-0.0556333333333333,-0.04182,0.0073,-0.1253,-0.0647906666666667
"274",-0.07568,-0.0983666666666667,-0.10996,-0.0463,-0.0929333333333333,-0.084648
"275",0.00595333333333334,-0.2361,-0.05678,-0.2802,0.103466666666667,-0.092732
"276",-0.0784533333333333,-0.179333333333333,-0.10102,-0.2961,-0.000899999999999993,-0.131161333333333
"277",-0.0366066666666667,0.0323333333333333,-0.09816,-0.0621,-0.0384,-0.0405866666666667
"278",-0.07836,0.173266666666667,-0.09599,-0.0375,-0.1929,-0.0462966666666667
"279",-0.0178866666666667,-0.1169,0.03441,-0.0968,0.0509,-0.0292553333333333
"280",-0.0666666666666667,-0.0384,-0.05039,-0.2121,-0.178866666666667,-0.109284666666667
"281",-0.0388266666666667,-0.142233333333333,-0.10565,-0.0465,-0.0679666666666667,-0.0802353333333333
"282",-0.0961333333333333,0.0039,-0.06861,0.2336,-0.0781666666666667,-0.001082
"283",-0.0266333333333333,-0.0731666666666667,-0.02789,-0.1582,-0.0611666666666667,-0.0694113333333333
"284",-0.128993333333333,0.0733666666666666,0.01675,-0.0375,-0.154266666666667,-0.0461286666666667
"285",-0.0904933333333333,-0.145666666666667,-0.00569,0.0718,-0.143166666666667,-0.0626433333333333
"286",-0.0575,-0.0952666666666667,0.0702,-0.3404,0.0858333333333333,-0.0674266666666667
"287",-0.0790466666666667,-0.0815333333333333,-0.00136,0.1711,-0.0715666666666667,-0.0124813333333333
"288",0.03356,-0.0499666666666667,-0.1199,-0.1574,-0.0116,-0.0610613333333333
"289",-0.0216933333333333,-0.114866666666667,0.000750000000000001,-0.2169,-0.159466666666667,-0.102435333333333
"290",-0.0674466666666667,-0.0455333333333333,-0.13904,-0.1297,0.1224,-0.051864
"291",0.07088,-0.236566666666667,-0.08389,0.1253,-0.0375333333333333,-0.032362
"292",-0.113693333333333,-0.0296666666666667,0.01237,-0.1716,-0.163,-0.093118
